context_id,archid,device,dataset,accuracy,latency
8,11971,edgetpu,cifar100,67.180000,nan
8,12678,edgetpu,cifar100,67.180000,nan
8,13051,edgetpu,cifar100,67.180000,nan
8,13689,edgetpu,cifar100,67.180000,nan
8,14511,edgetpu,cifar100,67.180000,nan
8,992,edgetpu,cifar100,67.173330,nan
8,1623,edgetpu,cifar100,67.173330,nan
8,2004,edgetpu,cifar100,67.173330,nan
8,8203,edgetpu,cifar100,67.173330,nan
8,14966,edgetpu,cifar100,67.173330,nan
8,3168,edgetpu,cifar100,67.166664,nan
8,3266,edgetpu,cifar100,67.166664,nan
8,314,edgetpu,cifar100,67.160000,nan
8,7569,edgetpu,cifar100,67.160000,nan
8,7939,edgetpu,cifar100,67.160000,nan
8,8359,edgetpu,cifar100,67.160000,nan
8,9188,edgetpu,cifar100,67.160000,nan
8,11832,edgetpu,cifar100,67.160000,nan
8,12827,edgetpu,cifar100,67.160000,nan
8,14297,edgetpu,cifar100,67.160000,nan
8,15460,edgetpu,cifar100,67.160000,nan
8,1778,edgetpu,cifar100,67.153336,nan
8,1643,edgetpu,cifar100,67.146670,nan
8,2504,edgetpu,cifar100,67.146670,nan
8,3173,edgetpu,cifar100,67.146670,nan
8,7483,edgetpu,cifar100,67.146670,nan
8,14964,edgetpu,cifar100,67.146670,nan
8,1115,edgetpu,cifar100,67.140000,nan
8,3651,edgetpu,cifar100,67.140000,nan
8,5349,edgetpu,cifar100,67.140000,nan
8,7637,edgetpu,cifar100,67.140000,nan
8,8031,edgetpu,cifar100,67.140000,nan
8,9203,edgetpu,cifar100,67.140000,nan
8,9994,edgetpu,cifar100,67.140000,nan
8,10079,edgetpu,cifar100,67.140000,nan
8,11520,edgetpu,cifar100,67.140000,nan
8,11681,edgetpu,cifar100,67.140000,nan
8,13606,edgetpu,cifar100,67.140000,nan
8,1219,edgetpu,cifar100,67.133330,nan
8,1298,edgetpu,cifar100,67.133330,nan
8,1313,edgetpu,cifar100,67.133330,nan
8,2530,edgetpu,cifar100,67.133330,nan
8,8217,edgetpu,cifar100,67.133330,nan
8,10947,edgetpu,cifar100,67.133330,nan
8,11511,edgetpu,cifar100,67.133330,nan
8,14156,edgetpu,cifar100,67.133330,nan
8,843,edgetpu,cifar100,67.126660,nan
8,2674,edgetpu,cifar100,67.126660,nan
8,4778,edgetpu,cifar100,67.126660,nan
8,11961,edgetpu,cifar100,67.126660,nan
8,3367,edgetpu,cifar100,67.120000,nan
8,4082,edgetpu,cifar100,67.120000,nan
8,4621,edgetpu,cifar100,67.120000,nan
8,5272,edgetpu,cifar100,67.120000,nan
8,6589,edgetpu,cifar100,67.120000,nan
8,7746,edgetpu,cifar100,67.120000,nan
8,10396,edgetpu,cifar100,67.120000,nan
8,13550,edgetpu,cifar100,67.120000,nan
8,15413,edgetpu,cifar100,67.120000,nan
8,15521,edgetpu,cifar100,67.120000,nan
8,1345,edgetpu,cifar100,67.113335,nan
8,1566,edgetpu,cifar100,67.113335,nan
8,8197,edgetpu,cifar100,67.113335,nan
8,1827,edgetpu,cifar100,67.106670,nan
8,2392,edgetpu,cifar100,67.106670,nan
8,3899,edgetpu,cifar100,67.106670,nan
8,1127,edgetpu,cifar100,67.100000,nan
8,2464,edgetpu,cifar100,67.100000,nan
8,2642,edgetpu,cifar100,67.100000,nan
8,6172,edgetpu,cifar100,67.100000,nan
8,6533,edgetpu,cifar100,67.100000,nan
8,8053,edgetpu,cifar100,67.100000,nan
8,9995,edgetpu,cifar100,67.100000,nan
8,10323,edgetpu,cifar100,67.100000,nan
8,10816,edgetpu,cifar100,67.100000,nan
8,12446,edgetpu,cifar100,67.100000,nan
8,14578,edgetpu,cifar100,67.100000,nan
8,15188,edgetpu,cifar100,67.100000,nan
8,15336,edgetpu,cifar100,67.100000,nan
8,15351,edgetpu,cifar100,67.100000,nan
8,15522,edgetpu,cifar100,67.100000,nan
8,573,edgetpu,cifar100,67.093330,nan
8,5073,edgetpu,cifar100,67.086670,nan
8,1661,edgetpu,cifar100,67.080000,nan
8,2022,edgetpu,cifar100,67.080000,nan
8,3673,edgetpu,cifar100,67.080000,nan
8,4280,edgetpu,cifar100,67.080000,nan
8,6153,edgetpu,cifar100,67.080000,nan
8,6899,edgetpu,cifar100,67.080000,nan
8,7367,edgetpu,cifar100,67.080000,nan
8,9408,edgetpu,cifar100,67.080000,nan
8,12835,edgetpu,cifar100,67.080000,nan
8,1680,edgetpu,cifar100,67.073330,nan
8,2614,edgetpu,cifar100,67.073330,nan
8,2727,edgetpu,cifar100,67.073330,nan
8,2820,edgetpu,cifar100,67.073330,nan
8,5686,edgetpu,cifar100,67.070000,nan
8,6817,edgetpu,cifar100,67.070000,nan
8,9170,edgetpu,cifar100,67.070000,nan
8,3108,edgetpu,cifar100,67.060000,nan
8,3404,edgetpu,cifar100,67.060000,nan
8,4457,edgetpu,cifar100,67.060000,nan
8,5621,edgetpu,cifar100,67.060000,nan
8,6629,edgetpu,cifar100,67.060000,nan
8,10275,edgetpu,cifar100,67.060000,nan
8,10627,edgetpu,cifar100,67.060000,nan
8,11062,edgetpu,cifar100,67.060000,nan
8,11420,edgetpu,cifar100,67.060000,nan
8,12667,edgetpu,cifar100,67.060000,nan
8,13213,edgetpu,cifar100,67.060000,nan
8,14582,edgetpu,cifar100,67.060000,nan
8,5634,edgetpu,cifar100,67.050000,nan
8,891,edgetpu,cifar100,67.046670,nan
8,12008,edgetpu,cifar100,67.046670,nan
8,1966,edgetpu,cifar100,67.040000,nan
8,4570,edgetpu,cifar100,67.040000,nan
8,5697,edgetpu,cifar100,67.040000,nan
8,5819,edgetpu,cifar100,67.040000,nan
8,6228,edgetpu,cifar100,67.040000,nan
8,10836,edgetpu,cifar100,67.040000,nan
8,12537,edgetpu,cifar100,67.040000,nan
8,13483,edgetpu,cifar100,67.040000,nan
8,14281,edgetpu,cifar100,67.040000,nan
8,416,edgetpu,cifar100,67.033330,nan
8,14502,edgetpu,cifar100,67.033330,nan
8,3321,edgetpu,cifar100,67.030000,nan
8,4367,edgetpu,cifar100,67.026665,nan
8,7838,edgetpu,cifar100,67.026665,nan
8,3668,edgetpu,cifar100,67.020000,nan
8,5627,edgetpu,cifar100,67.020000,nan
8,9996,edgetpu,cifar100,67.020000,nan
8,12895,edgetpu,cifar100,67.020000,nan
8,1678,edgetpu,cifar100,67.013336,nan
8,771,edgetpu,cifar100,67.010000,nan
8,12885,edgetpu,cifar100,67.010000,nan
8,1490,edgetpu,cifar100,67.006670,nan
8,3178,edgetpu,cifar100,67.006670,nan
8,3202,edgetpu,cifar100,67.006670,nan
8,8210,edgetpu,cifar100,67.006670,nan
8,377,edgetpu,cifar100,67.000000,nan
8,399,edgetpu,cifar100,67.000000,nan
8,4486,edgetpu,cifar100,67.000000,nan
8,5172,edgetpu,cifar100,67.000000,nan
8,7998,edgetpu,cifar100,67.000000,nan
8,8550,edgetpu,cifar100,67.000000,nan
8,9108,edgetpu,cifar100,67.000000,nan
8,9118,edgetpu,cifar100,67.000000,nan
8,9507,edgetpu,cifar100,67.000000,nan
8,10269,edgetpu,cifar100,67.000000,nan
8,10845,edgetpu,cifar100,67.000000,nan
8,12868,edgetpu,cifar100,67.000000,nan
8,13149,edgetpu,cifar100,67.000000,nan
8,13568,edgetpu,cifar100,67.000000,nan
8,14014,edgetpu,cifar100,67.000000,nan
8,14755,edgetpu,cifar100,67.000000,nan
8,11164,edgetpu,cifar100,66.993330,nan
8,13003,edgetpu,cifar100,66.993330,nan
8,13861,edgetpu,cifar100,66.993330,nan
8,5593,edgetpu,cifar100,66.990000,nan
8,287,edgetpu,cifar100,66.986664,nan
8,1809,edgetpu,cifar100,66.986664,nan
8,2055,edgetpu,cifar100,66.986664,nan
8,2103,edgetpu,cifar100,66.986664,nan
8,2805,edgetpu,cifar100,66.986664,nan
8,179,edgetpu,cifar100,66.980000,nan
8,2980,edgetpu,cifar100,66.980000,nan
8,6164,edgetpu,cifar100,66.980000,nan
8,9642,edgetpu,cifar100,66.980000,nan
8,9726,edgetpu,cifar100,66.980000,nan
8,2255,edgetpu,cifar100,66.973335,nan
8,6294,edgetpu,cifar100,66.973335,nan
8,2207,edgetpu,cifar100,66.966670,nan
8,8979,edgetpu,cifar100,66.966670,nan
8,5467,edgetpu,cifar100,66.960000,nan
8,6699,edgetpu,cifar100,66.960000,nan
8,7592,edgetpu,cifar100,66.960000,nan
8,7683,edgetpu,cifar100,66.960000,nan
8,13217,edgetpu,cifar100,66.960000,nan
8,13857,edgetpu,cifar100,66.960000,nan
8,15558,edgetpu,cifar100,66.960000,nan
8,596,edgetpu,cifar100,66.946660,nan
8,1009,edgetpu,cifar100,66.946660,nan
8,3896,edgetpu,cifar100,66.940000,nan
8,3993,edgetpu,cifar100,66.940000,nan
8,6475,edgetpu,cifar100,66.940000,nan
8,6803,edgetpu,cifar100,66.940000,nan
8,6859,edgetpu,cifar100,66.940000,nan
8,7124,edgetpu,cifar100,66.940000,nan
8,7790,edgetpu,cifar100,66.940000,nan
8,9683,edgetpu,cifar100,66.940000,nan
8,11634,edgetpu,cifar100,66.940000,nan
8,12840,edgetpu,cifar100,66.940000,nan
8,13011,edgetpu,cifar100,66.940000,nan
8,13488,edgetpu,cifar100,66.940000,nan
8,15378,edgetpu,cifar100,66.940000,nan
8,15437,edgetpu,cifar100,66.940000,nan
8,1640,edgetpu,cifar100,66.933334,nan
8,3981,edgetpu,cifar100,66.933334,nan
8,4742,edgetpu,cifar100,66.933334,nan
8,7364,edgetpu,cifar100,66.933334,nan
8,8634,edgetpu,cifar100,66.930000,nan
8,13745,edgetpu,cifar100,66.926670,nan
8,3498,edgetpu,cifar100,66.920000,nan
8,6611,edgetpu,cifar100,66.920000,nan
8,12589,edgetpu,cifar100,66.920000,nan
8,5138,edgetpu,cifar100,66.913330,nan
8,8593,edgetpu,cifar100,66.910000,nan
8,9411,edgetpu,cifar100,66.910000,nan
8,2706,edgetpu,cifar100,66.906670,nan
8,6333,edgetpu,cifar100,66.906670,nan
8,4622,edgetpu,cifar100,66.900000,nan
8,10633,edgetpu,cifar100,66.900000,nan
8,10753,edgetpu,cifar100,66.900000,nan
8,10777,edgetpu,cifar100,66.900000,nan
8,11234,edgetpu,cifar100,66.900000,nan
8,13312,edgetpu,cifar100,66.900000,nan
8,14648,edgetpu,cifar100,66.900000,nan
8,2639,edgetpu,cifar100,66.893330,nan
8,13903,edgetpu,cifar100,66.893330,nan
8,325,edgetpu,cifar100,66.880000,nan
8,3048,edgetpu,cifar100,66.880000,nan
8,4016,edgetpu,cifar100,66.880000,nan
8,6594,edgetpu,cifar100,66.880000,nan
8,7770,edgetpu,cifar100,66.880000,nan
8,8678,edgetpu,cifar100,66.880000,nan
8,8854,edgetpu,cifar100,66.880000,nan
8,10311,edgetpu,cifar100,66.880000,nan
8,10880,edgetpu,cifar100,66.880000,nan
8,13929,edgetpu,cifar100,66.880000,nan
8,14323,edgetpu,cifar100,66.880000,nan
8,13829,edgetpu,cifar100,66.873340,0.485137
8,2031,edgetpu,cifar100,66.866670,nan
8,3591,edgetpu,cifar100,66.866670,nan
8,3291,edgetpu,cifar100,66.860000,nan
8,4937,edgetpu,cifar100,66.860000,nan
8,6034,edgetpu,cifar100,66.860000,nan
8,8142,edgetpu,cifar100,66.860000,nan
8,8405,edgetpu,cifar100,66.860000,nan
8,10005,edgetpu,cifar100,66.860000,nan
8,10785,edgetpu,cifar100,66.860000,nan
8,10990,edgetpu,cifar100,66.860000,nan
8,13156,edgetpu,cifar100,66.860000,nan
8,13457,edgetpu,cifar100,66.860000,nan
8,14386,edgetpu,cifar100,66.860000,nan
8,14396,edgetpu,cifar100,66.860000,nan
8,15100,edgetpu,cifar100,66.860000,nan
8,15145,edgetpu,cifar100,66.860000,nan
8,6686,edgetpu,cifar100,66.846664,nan
8,13842,edgetpu,cifar100,66.846664,nan
8,6587,edgetpu,cifar100,66.840000,nan
8,8785,edgetpu,cifar100,66.840000,nan
8,11812,edgetpu,cifar100,66.840000,nan
8,11932,edgetpu,cifar100,66.840000,nan
8,6727,edgetpu,cifar100,66.833336,nan
8,335,edgetpu,cifar100,66.830000,nan
8,976,edgetpu,cifar100,66.826670,nan
8,2607,edgetpu,cifar100,66.826670,nan
8,9766,edgetpu,cifar100,66.826670,nan
8,8779,edgetpu,cifar100,66.820000,nan
8,13235,edgetpu,cifar100,66.820000,nan
8,13470,edgetpu,cifar100,66.820000,nan
8,14262,edgetpu,cifar100,66.820000,nan
8,15223,edgetpu,cifar100,66.820000,nan
8,3355,edgetpu,cifar100,66.800000,nan
8,7949,edgetpu,cifar100,66.800000,nan
8,8115,edgetpu,cifar100,66.800000,nan
8,9549,edgetpu,cifar100,66.800000,nan
8,578,edgetpu,cifar100,66.793335,nan
8,11363,edgetpu,cifar100,66.790000,nan
8,1673,edgetpu,cifar100,66.786670,nan
8,7614,edgetpu,cifar100,66.786670,nan
8,8949,edgetpu,cifar100,66.786670,nan
8,10219,edgetpu,cifar100,66.786670,nan
8,13271,edgetpu,cifar100,66.786670,nan
8,5368,edgetpu,cifar100,66.780000,nan
8,9243,edgetpu,cifar100,66.780000,nan
8,10660,edgetpu,cifar100,66.780000,nan
8,11574,edgetpu,cifar100,66.780000,nan
8,12214,edgetpu,cifar100,66.780000,nan
8,13571,edgetpu,cifar100,66.780000,nan
8,14305,edgetpu,cifar100,66.780000,nan
8,14371,edgetpu,cifar100,66.780000,nan
8,14717,edgetpu,cifar100,66.780000,nan
8,1262,edgetpu,cifar100,66.773330,nan
8,507,edgetpu,cifar100,66.766670,nan
8,2268,edgetpu,cifar100,66.766670,nan
8,3871,edgetpu,cifar100,66.760000,nan
8,7574,edgetpu,cifar100,66.760000,nan
8,12465,edgetpu,cifar100,66.760000,nan
8,13203,edgetpu,cifar100,66.760000,nan
8,13544,edgetpu,cifar100,66.760000,nan
8,1991,edgetpu,cifar100,66.746666,nan
8,5004,edgetpu,cifar100,66.740000,nan
8,5397,edgetpu,cifar100,66.740000,nan
8,9345,edgetpu,cifar100,66.740000,nan
8,12807,edgetpu,cifar100,66.740000,nan
8,13191,edgetpu,cifar100,66.740000,nan
8,15148,edgetpu,cifar100,66.740000,nan
8,5661,edgetpu,cifar100,66.730000,nan
8,13811,edgetpu,cifar100,66.726670,nan
8,4245,edgetpu,cifar100,66.720000,nan
8,5701,edgetpu,cifar100,66.720000,nan
8,7388,edgetpu,cifar100,66.720000,nan
8,10647,edgetpu,cifar100,66.720000,nan
8,13015,edgetpu,cifar100,66.720000,nan
8,14879,edgetpu,cifar100,66.713330,nan
8,7593,edgetpu,cifar100,66.710000,nan
8,870,edgetpu,cifar100,66.706665,nan
8,3576,edgetpu,cifar100,66.706665,nan
8,5754,edgetpu,cifar100,66.700000,nan
8,9513,edgetpu,cifar100,66.700000,nan
8,9906,edgetpu,cifar100,66.700000,nan
8,11579,edgetpu,cifar100,66.700000,nan
8,12081,edgetpu,cifar100,66.700000,nan
8,6731,edgetpu,cifar100,66.693340,nan
8,11365,edgetpu,cifar100,66.690000,nan
8,35,edgetpu,cifar100,66.686670,nan
8,2358,edgetpu,cifar100,66.686670,nan
8,4047,edgetpu,cifar100,66.680000,nan
8,4471,edgetpu,cifar100,66.680000,nan
8,4547,edgetpu,cifar100,66.680000,nan
8,9741,edgetpu,cifar100,66.680000,nan
8,11560,edgetpu,cifar100,66.680000,nan
8,12682,edgetpu,cifar100,66.680000,nan
8,13508,edgetpu,cifar100,66.680000,nan
8,500,edgetpu,cifar100,66.673330,nan
8,1378,edgetpu,cifar100,66.673330,nan
8,8198,edgetpu,cifar100,66.666664,nan
8,15609,edgetpu,cifar100,66.666664,nan
8,5493,edgetpu,cifar100,66.660000,nan
8,10250,edgetpu,cifar100,66.660000,nan
8,10430,edgetpu,cifar100,66.660000,nan
8,11424,edgetpu,cifar100,66.660000,nan
8,12233,edgetpu,cifar100,66.660000,nan
8,13554,edgetpu,cifar100,66.660000,nan
8,14815,edgetpu,cifar100,66.660000,nan
8,2160,edgetpu,cifar100,66.646670,nan
8,6109,edgetpu,cifar100,66.640000,nan
8,7702,edgetpu,cifar100,66.640000,nan
8,12842,edgetpu,cifar100,66.640000,nan
8,13177,edgetpu,cifar100,66.640000,nan
8,1982,edgetpu,cifar100,66.633330,nan
8,8758,edgetpu,cifar100,66.620000,nan
8,12651,edgetpu,cifar100,66.620000,nan
8,14479,edgetpu,cifar100,66.620000,nan
8,15184,edgetpu,cifar100,66.620000,nan
8,9446,edgetpu,cifar100,66.610000,nan
8,13297,edgetpu,cifar100,66.610000,nan
8,7074,edgetpu,cifar100,66.606670,nan
8,6473,edgetpu,cifar100,66.600000,nan
8,7671,edgetpu,cifar100,66.600000,nan
8,8382,edgetpu,cifar100,66.600000,nan
8,10218,edgetpu,cifar100,66.600000,nan
8,11329,edgetpu,cifar100,66.593330,nan
8,4301,edgetpu,cifar100,66.586670,nan
8,4428,edgetpu,cifar100,66.586670,nan
8,1292,edgetpu,cifar100,66.580000,nan
8,3010,edgetpu,cifar100,66.580000,nan
8,3497,edgetpu,cifar100,66.580000,nan
8,10258,edgetpu,cifar100,66.580000,nan
8,10278,edgetpu,cifar100,66.580000,nan
8,14330,edgetpu,cifar100,66.580000,nan
8,914,edgetpu,cifar100,66.573330,nan
8,3397,edgetpu,cifar100,66.560000,nan
8,9698,edgetpu,cifar100,66.560000,nan
8,7111,edgetpu,cifar100,66.550000,nan
8,496,edgetpu,cifar100,66.546670,nan
8,2298,edgetpu,cifar100,66.540000,nan
8,8500,edgetpu,cifar100,66.540000,nan
8,12086,edgetpu,cifar100,66.540000,nan
8,14938,edgetpu,cifar100,66.540000,nan
8,14195,edgetpu,cifar100,66.526665,nan
8,7763,edgetpu,cifar100,66.520000,nan
8,8168,edgetpu,cifar100,66.520000,nan
8,9252,edgetpu,cifar100,66.520000,nan
8,10424,edgetpu,cifar100,66.520000,nan
8,12523,edgetpu,cifar100,66.520000,nan
8,12972,edgetpu,cifar100,66.520000,nan
8,5554,edgetpu,cifar100,66.513336,nan
8,2014,edgetpu,cifar100,66.500000,nan
8,8749,edgetpu,cifar100,66.500000,nan
8,8767,edgetpu,cifar100,66.500000,nan
8,919,edgetpu,cifar100,66.493330,nan
8,2135,edgetpu,cifar100,66.486664,nan
8,3881,edgetpu,cifar100,66.480000,nan
8,7310,edgetpu,cifar100,66.480000,nan
8,8537,edgetpu,cifar100,66.460000,nan
8,12000,edgetpu,cifar100,66.460000,nan
8,2718,edgetpu,cifar100,66.453330,nan
8,1645,edgetpu,cifar100,66.440000,nan
8,5420,edgetpu,cifar100,66.440000,nan
8,12374,edgetpu,cifar100,66.440000,nan
8,14736,edgetpu,cifar100,66.440000,nan
8,3648,edgetpu,cifar100,66.433334,nan
8,2122,edgetpu,cifar100,66.426670,nan
8,14838,edgetpu,cifar100,66.426670,nan
8,8045,edgetpu,cifar100,66.420000,nan
8,9905,edgetpu,cifar100,66.420000,nan
8,11730,edgetpu,cifar100,66.420000,nan
8,10979,edgetpu,cifar100,66.410000,nan
8,5588,edgetpu,cifar100,66.400000,nan
8,9079,edgetpu,cifar100,66.400000,nan
8,1691,edgetpu,cifar100,66.380000,nan
8,7737,edgetpu,cifar100,66.380000,nan
8,15395,edgetpu,cifar100,66.380000,nan
8,1047,edgetpu,cifar100,66.360000,nan
8,5990,edgetpu,cifar100,66.360000,nan
8,6934,edgetpu,cifar100,66.360000,nan
8,11940,edgetpu,cifar100,66.360000,nan
8,13482,edgetpu,cifar100,66.360000,nan
8,1605,edgetpu,cifar100,66.353330,nan
8,5043,edgetpu,cifar100,66.340000,nan
8,11101,edgetpu,cifar100,66.340000,nan
8,12716,edgetpu,cifar100,66.340000,nan
8,15284,edgetpu,cifar100,66.333336,nan
8,12109,edgetpu,cifar100,66.330000,nan
8,10711,edgetpu,cifar100,66.320000,nan
8,1190,edgetpu,cifar100,66.313330,nan
8,1392,edgetpu,cifar100,66.313330,nan
8,9450,edgetpu,cifar100,66.310000,nan
8,10115,edgetpu,cifar100,66.300000,nan
8,12418,edgetpu,cifar100,66.300000,nan
8,8466,edgetpu,cifar100,66.293335,nan
8,11297,edgetpu,cifar100,66.286670,nan
8,5380,edgetpu,cifar100,66.280000,nan
8,8344,edgetpu,cifar100,66.280000,nan
8,9954,edgetpu,cifar100,66.280000,nan
8,11130,edgetpu,cifar100,66.280000,nan
8,11535,edgetpu,cifar100,66.280000,nan
8,9430,edgetpu,cifar100,66.270000,nan
8,2691,edgetpu,cifar100,66.266670,nan
8,6098,edgetpu,cifar100,66.260000,nan
8,8020,edgetpu,cifar100,66.260000,nan
8,9120,edgetpu,cifar100,66.260000,nan
8,9567,edgetpu,cifar100,66.260000,nan
8,218,edgetpu,cifar100,66.253334,nan
8,847,edgetpu,cifar100,66.246666,nan
8,11675,edgetpu,cifar100,66.240000,nan
8,9884,edgetpu,cifar100,66.220000,nan
8,10139,edgetpu,cifar100,66.220000,nan
8,12986,edgetpu,cifar100,66.200000,nan
8,4166,edgetpu,cifar100,66.180000,nan
8,6768,edgetpu,cifar100,66.180000,nan
8,9855,edgetpu,cifar100,66.180000,nan
8,12050,edgetpu,cifar100,66.180000,nan
8,9028,edgetpu,cifar100,66.170000,nan
8,11967,edgetpu,cifar100,66.160000,nan
8,5383,edgetpu,cifar100,66.140000,nan
8,10445,edgetpu,cifar100,66.140000,nan
8,13353,edgetpu,cifar100,66.140000,nan
8,10229,edgetpu,cifar100,66.120000,nan
8,9407,edgetpu,cifar100,66.110000,nan
8,9064,edgetpu,cifar100,66.100000,nan
8,9480,edgetpu,cifar100,66.100000,nan
8,12215,edgetpu,cifar100,66.100000,nan
8,6027,edgetpu,cifar100,66.080000,nan
8,8035,edgetpu,cifar100,66.080000,nan
8,8639,edgetpu,cifar100,66.080000,nan
8,7192,edgetpu,cifar100,66.060000,nan
8,9653,edgetpu,cifar100,66.060000,nan
8,15356,edgetpu,cifar100,66.060000,nan
8,3970,edgetpu,cifar100,66.046670,nan
8,7470,edgetpu,cifar100,66.046670,nan
8,11242,edgetpu,cifar100,66.040000,nan
8,13026,edgetpu,cifar100,66.040000,nan
8,2935,edgetpu,cifar100,66.020000,nan
8,14762,edgetpu,cifar100,66.020000,nan
8,4346,edgetpu,cifar100,66.000000,nan
8,10091,edgetpu,cifar100,66.000000,nan
8,15560,edgetpu,cifar100,66.000000,nan
8,8208,edgetpu,cifar100,65.966670,nan
8,4573,edgetpu,cifar100,65.960000,nan
8,9240,edgetpu,cifar100,65.960000,nan
8,12394,edgetpu,cifar100,65.960000,nan
8,15588,edgetpu,cifar100,65.960000,nan
8,9432,edgetpu,cifar100,65.950000,nan
8,93,edgetpu,cifar100,65.920000,nan
8,1074,edgetpu,cifar100,65.900000,nan
8,2364,edgetpu,cifar100,65.900000,nan
8,5386,edgetpu,cifar100,65.900000,nan
8,6155,edgetpu,cifar100,65.900000,nan
8,6399,edgetpu,cifar100,65.900000,nan
8,8229,edgetpu,cifar100,65.900000,nan
8,47,edgetpu,cifar100,65.886665,nan
8,1725,edgetpu,cifar100,65.886665,nan
8,8043,edgetpu,cifar100,65.880000,nan
8,761,edgetpu,cifar100,65.870000,nan
8,2576,edgetpu,cifar100,65.866670,nan
8,10392,edgetpu,cifar100,65.860000,nan
8,14788,edgetpu,cifar100,65.860000,nan
8,14790,edgetpu,cifar100,65.860000,nan
8,2945,edgetpu,cifar100,65.853330,nan
8,5871,edgetpu,cifar100,65.853330,nan
8,12619,edgetpu,cifar100,65.840000,nan
8,4383,edgetpu,cifar100,65.833336,nan
8,5613,edgetpu,cifar100,65.830000,nan
8,5560,edgetpu,cifar100,65.826670,nan
8,664,edgetpu,cifar100,65.820000,nan
8,4953,edgetpu,cifar100,65.820000,nan
8,5457,edgetpu,cifar100,65.820000,nan
8,13643,edgetpu,cifar100,65.820000,nan
8,13739,edgetpu,cifar100,65.813330,nan
8,10580,edgetpu,cifar100,65.810000,nan
8,9658,edgetpu,cifar100,65.800000,nan
8,2435,edgetpu,cifar100,65.786670,nan
8,12867,edgetpu,cifar100,65.780000,nan
8,15091,edgetpu,cifar100,65.780000,nan
8,6641,edgetpu,cifar100,65.773330,nan
8,8996,edgetpu,cifar100,65.766670,nan
8,9426,edgetpu,cifar100,65.760000,nan
8,9433,edgetpu,cifar100,65.760000,nan
8,9639,edgetpu,cifar100,65.760000,nan
8,11039,edgetpu,cifar100,65.760000,nan
8,11945,edgetpu,cifar100,65.760000,nan
8,972,edgetpu,cifar100,65.753334,nan
8,1271,edgetpu,cifar100,65.753334,nan
8,2891,edgetpu,cifar100,65.746666,nan
8,7421,edgetpu,cifar100,65.740000,nan
8,13982,edgetpu,cifar100,65.740000,nan
8,1031,edgetpu,cifar100,65.733330,nan
8,1419,edgetpu,cifar100,65.733330,nan
8,7444,edgetpu,cifar100,65.726670,nan
8,6834,edgetpu,cifar100,65.720000,nan
8,10831,edgetpu,cifar100,65.720000,nan
8,15305,edgetpu,cifar100,65.720000,nan
8,15368,edgetpu,cifar100,65.720000,nan
8,3550,edgetpu,cifar100,65.700000,nan
8,9928,edgetpu,cifar100,65.700000,nan
8,7510,edgetpu,cifar100,65.686670,nan
8,12674,edgetpu,cifar100,65.680000,nan
8,14173,edgetpu,cifar100,65.680000,nan
8,1684,edgetpu,cifar100,65.673330,nan
8,10925,edgetpu,cifar100,65.673330,nan
8,2634,edgetpu,cifar100,65.660000,nan
8,6998,edgetpu,cifar100,65.660000,nan
8,12905,edgetpu,cifar100,65.660000,nan
8,2585,edgetpu,cifar100,65.646670,nan
8,2824,edgetpu,cifar100,65.640000,nan
8,4888,edgetpu,cifar100,65.640000,nan
8,5091,edgetpu,cifar100,65.640000,nan
8,5371,edgetpu,cifar100,65.640000,nan
8,14022,edgetpu,cifar100,65.640000,nan
8,1193,edgetpu,cifar100,65.633330,nan
8,3923,edgetpu,cifar100,65.633330,nan
8,4322,edgetpu,cifar100,65.633330,nan
8,3479,edgetpu,cifar100,65.620000,nan
8,4285,edgetpu,cifar100,65.620000,nan
8,10665,edgetpu,cifar100,65.620000,nan
8,5360,edgetpu,cifar100,65.613335,nan
8,1648,edgetpu,cifar100,65.606670,nan
8,13936,edgetpu,cifar100,65.606670,nan
8,8410,edgetpu,cifar100,65.600000,nan
8,15161,edgetpu,cifar100,65.600000,nan
8,3560,edgetpu,cifar100,65.593330,nan
8,9033,edgetpu,cifar100,65.590000,nan
8,10141,edgetpu,cifar100,65.590000,nan
8,6310,edgetpu,cifar100,65.586670,nan
8,8256,edgetpu,cifar100,65.586670,nan
8,11712,edgetpu,cifar100,65.586670,nan
8,2439,edgetpu,cifar100,65.580000,nan
8,13535,edgetpu,cifar100,65.580000,nan
8,14568,edgetpu,cifar100,65.580000,nan
8,14959,edgetpu,cifar100,65.580000,nan
8,13921,edgetpu,cifar100,65.573330,nan
8,12159,edgetpu,cifar100,65.570000,nan
8,5316,edgetpu,cifar100,65.560000,nan
8,7813,edgetpu,cifar100,65.560000,nan
8,13048,edgetpu,cifar100,65.560000,nan
8,638,edgetpu,cifar100,65.553340,nan
8,2666,edgetpu,cifar100,65.546670,nan
8,3992,edgetpu,cifar100,65.546670,nan
8,5137,edgetpu,cifar100,65.546670,nan
8,7561,edgetpu,cifar100,65.546670,nan
8,4605,edgetpu,cifar100,65.540000,nan
8,6479,edgetpu,cifar100,65.540000,nan
8,854,edgetpu,cifar100,65.533330,nan
8,1864,edgetpu,cifar100,65.533330,nan
8,3522,edgetpu,cifar100,65.533330,nan
8,7520,edgetpu,cifar100,65.533330,nan
8,5018,edgetpu,cifar100,65.520000,nan
8,12628,edgetpu,cifar100,65.520000,nan
8,1859,edgetpu,cifar100,65.513336,nan
8,8885,edgetpu,cifar100,65.500000,nan
